"","Count","FIPS Code","state","Year","Month","Population","LaborForce","LaborForce_prct","Employed","Employed_prct","Unemployed","Unemployed_prct","ElectionYear","st_cd_fips","party","winner_party","president_party","Uncontested","CandidateName","Status","pv2p","party_wins","party_support","MidtermYear","term","prev","Unc_prev","approval_cent","same_party"
"5299",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2704","R","D","R",0,"Ryan, Greg","Challenger",31.07,0,40.3370786516854,1,0,37.32,0,-4.26292134831461,1
"5300",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2705","R","D","R",0,"Zielinski, Jennifer","Challenger",21.76,0,40.3370786516854,1,0,24.4,0,-4.26292134831461,1
"5301",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2706","R","R","R",0,"Emmer, Tom","Incumbent",61.2,1,40.3370786516854,1,3,65.68,0,-4.26292134831461,1
"5302",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2707","R","D","R",0,"Hughes, Dave","Challenger",47.87,0,40.3370786516854,1,0,47.48,0,-4.26292134831461,1
"5303",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2708","R","R","R",0,"Stauber, Pete","Challenger",52.89,1,40.3370786516854,1,0,49.72,0,-4.26292134831461,1
"5304",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2701","D","R","R",0,"Feehan, Dan","Challenger",49.77,0,47.3888888888889,1,0,50.38,0,2.78888888888888,0
"5305",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2702","D","D","R",0,"Craig, Angie","Challenger",52.76,1,47.3888888888889,1,0,49.03,0,2.78888888888888,0
"5306",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2703","D","D","R",0,"Phillips, Dean","Challenger",55.72,1,47.3888888888889,1,0,43.14,0,2.78888888888888,0
"5307",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2704","D","D","R",0,"McCollum, Betty","Incumbent",68.93,1,47.3888888888889,1,7,62.68,0,2.78888888888888,0
"5308",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2705","D","D","R",0,"Omar, Ilhan","Challenger",78.24,1,47.3888888888889,1,0,75.6,0,2.78888888888888,0
"5309",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2706","D","R","R",0,"Todd, Ian","Challenger",38.8,0,47.3888888888889,1,0,34.32,0,2.78888888888888,0
"5310",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2707","D","D","R",0,"Peterson, Collin C.","Incumbent",52.13,1,47.3888888888889,1,7,52.52,0,2.78888888888888,0
"5311",27214,27,"Minnesota",2018,10,4401319,3079042,70,2988502,67.9,90540,2.9,1,"2708","D","R","R",0,"Radinovich, Joseph","Challenger",47.11,0,47.3888888888889,1,0,50.28,0,2.78888888888888,0
"5312",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2801","R","R","R",0,"Kelly, Trent","Incumbent",67.38,1,40.3370786516854,1,2,71.09,0,-4.26292134831461,1
"5313",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2803","R","R","R",0,"Guest, Michael","Challenger",62.92,1,40.3370786516854,1,0,68.55,0,-4.26292134831461,1
"5314",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2804","R","R","R",0,"Palazzo, Steven","Incumbent",68.93,1,40.3370786516854,1,5,70.06,0,-4.26292134831461,1
"5315",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2801","D","R","R",0,"Wadkins, Randy","Challenger",32.62,0,47.3888888888889,1,0,28.91,0,2.78888888888888,0
"5316",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2802","D","D","R",1,"Thompson, Bennie","Incumbent",100,1,47.3888888888889,1,7,69.72,0,2.78888888888888,0
"5317",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2803","D","R","R",0,"Evans, Michael","Challenger",37.08,0,47.3888888888889,1,0,31.45,0,2.78888888888888,0
"5318",27215,28,"Mississippi",2018,10,2286531,1267023,55.4,1205449,52.7,61574,4.9,1,"2804","D","R","R",0,"Anderson, Jeramey","Challenger",31.07,0,47.3888888888889,1,0,29.94,0,2.78888888888888,0
"5319",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2901","R","D","R",0,"Vroman, Robert","Challenger",17.27,0,40.3370786516854,1,0,20.93,0,-4.26292134831461,1
"5320",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2902","R","R","R",0,"Wagner, Ann","Incumbent",52.01,1,40.3370786516854,1,4,60.85,0,-4.26292134831461,1
"5321",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2903","R","R","R",0,"Luetkemeyer, Blaine","Incumbent",66.46,1,40.3370786516854,1,6,70.83,0,-4.26292134831461,1
"5322",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2904","R","R","R",0,"Hartzler, Vicky","Incumbent",66.46,1,40.3370786516854,1,5,70.9,0,-4.26292134831461,1
"5323",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2905","R","D","R",0,"Turk, Jacob","Challenger",36.61,0,40.3370786516854,1,0,39.35,0,-4.26292134831461,1
"5324",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2906","R","R","R",0,"Graves, Samuel B. Jr.","Incumbent",67.17,1,40.3370786516854,1,7,70.51,0,-4.26292134831461,1
"5325",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2907","R","R","R",0,"Long, Billy","Incumbent",68.76,1,40.3370786516854,1,5,71.14,0,-4.26292134831461,1
"5326",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2908","R","R","R",0,"Smith, Jason","Incumbent",74.58,1,40.3370786516854,1,3,76.65,0,-4.26292134831461,1
"5327",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2901","D","D","R",0,"Clay, William Lacy Jr.","Incumbent",82.73,1,47.3888888888889,1,7,79.07,0,2.78888888888888,0
"5328",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2902","D","R","R",0,"VanOstran, Cort","Challenger",47.99,0,47.3888888888889,1,0,39.15,0,2.78888888888888,0
"5329",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2903","D","R","R",0,"Geppert, Katy","Challenger",33.54,0,47.3888888888889,1,0,29.17,0,2.78888888888888,0
"5330",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2904","D","R","R",0,"Hoagenson, Renee","Challenger",33.54,0,47.3888888888889,1,0,29.1,0,2.78888888888888,0
"5331",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2905","D","D","R",0,"Cleaver, Emanuel II","Incumbent",63.39,1,47.3888888888889,1,7,60.65,0,2.78888888888888,0
"5332",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2906","D","R","R",0,"Martin, Henry","Challenger",32.83,0,47.3888888888889,1,0,29.49,0,2.78888888888888,0
"5333",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2907","D","R","R",0,"Schoolcraft, Jamie","Challenger",31.24,0,47.3888888888889,1,0,28.86,0,2.78888888888888,0
"5334",27216,29,"Missouri",2018,10,4798106,3052936,63.6,2960320,61.7,92616,3,1,"2908","D","R","R",0,"Ellis, Kathy","Challenger",25.42,0,47.3888888888889,1,0,23.35,0,2.78888888888888,0
"5335",27217,30,"Montana",2018,10,844729,530058,62.7,511240,60.5,18818,3.6,1,"3000","R","R","R",0,"Gianforte, Greg","Incumbent",52.39,1,40.3370786516854,1,1,58.08,0,-4.26292134831461,1
"5336",27217,30,"Montana",2018,10,844729,530058,62.7,511240,60.5,18818,3.6,1,"3000","D","R","R",0,"Williams, Kathleen","Challenger",47.61,0,47.3888888888889,1,0,41.92,0,2.78888888888888,0
"5337",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3101","R","R","R",0,"Fortenberry, Jeff","Incumbent",60.36,1,40.3370786516854,1,7,69.45,0,-4.26292134831461,1
"5338",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3102","R","R","R",0,"Bacon, Don","Incumbent",51,1,40.3370786516854,1,2,50.62,0,-4.26292134831461,1
"5339",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3103","R","R","R",0,"Smith, Adrian","Incumbent",76.72,1,40.3370786516854,1,7,100,1,-4.26292134831461,1
"5340",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3101","D","R","R",0,"McClure, Jessica","Challenger",39.64,0,47.3888888888889,1,0,30.55,0,2.78888888888888,0
"5341",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3102","D","R","R",0,"Eastman, Kara","Challenger",49,0,47.3888888888889,1,0,49.38,0,2.78888888888888,0
"5342",27218,31,"Nebraska",2018,10,1474436,1027492,69.7,997335,67.6,30157,2.9,1,"3103","D","R","R",0,"Theobald, Paul","Challenger",23.28,0,47.3888888888889,1,0,24.61,0,2.78888888888888,0
"5343",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3201","R","D","R",0,"Bentley, Joyce","Challenger",31.81,0,40.3370786516854,1,0,31.73,0,-4.26292134831461,1
"5344",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3202","R","R","R",0,"Amodei, Mark","Incumbent",58.23,1,40.3370786516854,1,4,61.22,0,-4.26292134831461,1
"5345",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3203","R","D","R",0,"Tarkanian, Danny","Challenger",45.22,0,40.3370786516854,1,0,49.32,0,-4.26292134831461,1
"5346",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3204","R","D","R",0,"Hardy, Cresent","Challenger",45.72,0,40.3370786516854,1,0,47.85,0,-4.26292134831461,1
"5347",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3201","D","D","R",0,"Titus, Dina","Incumbent",68.19,1,47.3888888888889,1,6,68.27,0,2.78888888888888,0
"5348",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3202","D","R","R",0,"Koble, Clint","Challenger",41.77,0,47.3888888888889,1,0,38.78,0,2.78888888888888,0
"5349",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3203","D","D","R",0,"Lee, Susie","Challenger",54.78,1,47.3888888888889,1,0,50.68,0,2.78888888888888,0
"5350",27219,32,"Nevada",2018,10,2390445,1517345,63.5,1452274,60.8,65071,4.3,1,"3204","D","D","R",0,"Horsford, Steven A.","Challenger",54.28,1,47.3888888888889,1,0,52.15,0,2.78888888888888,0
"5351",27220,33,"New Hampshire",2018,10,1115150,765272,68.6,746283,66.9,18989,2.5,1,"3301","R","D","R",0,"Edwards, Eddie","Challenger",45.66,0,40.3370786516854,1,0,49.23,0,-4.26292134831461,1
"5352",27220,33,"New Hampshire",2018,10,1115150,765272,68.6,746283,66.9,18989,2.5,1,"3302","R","D","R",0,"Negron, Steven","Challenger",43.16,0,40.3370786516854,1,0,47.67,0,-4.26292134831461,1
"5353",27220,33,"New Hampshire",2018,10,1115150,765272,68.6,746283,66.9,18989,2.5,1,"3301","D","D","R",0,"Pappas, Chris","Challenger",54.34,1,47.3888888888889,1,0,50.77,0,2.78888888888888,0
"5354",27220,33,"New Hampshire",2018,10,1115150,765272,68.6,746283,66.9,18989,2.5,1,"3302","D","D","R",0,"Kuster, Ann McLane","Incumbent",56.84,1,47.3888888888889,1,5,52.33,0,2.78888888888888,0
"5355",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3401","R","D","R",0,"Dilks, Paul","Challenger",34.06,0,40.3370786516854,1,0,38.02,0,-4.26292134831461,1
"5356",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3402","R","D","R",0,"Grossman, Seth","Challenger",46.09,0,40.3370786516854,1,0,61.4,0,-4.26292134831461,1
"5357",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3403","R","D","R",0,"MacArthur, Tom","Incumbent",49.34,0,40.3370786516854,1,3,60.41,0,-4.26292134831461,1
"5358",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3404","R","R","R",0,"Smith, Christopher H.","Incumbent",56.26,1,40.3370786516854,1,7,65.53,0,-4.26292134831461,1
"5359",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3405","R","D","R",0,"McCann, John J. Jr.","Challenger",43.07,0,40.3370786516854,1,0,47.74,0,-4.26292134831461,1
"5360",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3406","R","D","R",0,"Pezzullo, Richard J.","Challenger",36.37,0,40.3370786516854,1,0,35.38,0,-4.26292134831461,1
"5361",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3407","R","D","R",0,"Lance, Leonard","Incumbent",47.45,0,40.3370786516854,1,6,55.64,0,-4.26292134831461,1
"5362",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3408","R","D","R",0,"Muniz, John","Challenger",19.33,0,40.3370786516854,1,0,19.36,0,-4.26292134831461,1
"5363",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3409","R","D","R",0,"Fisher, Eric","Challenger",29.12,0,40.3370786516854,1,0,28.67,0,-4.26292134831461,1
"5364",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3411","R","D","R",0,"Webber, Jay","Challenger",42.6,0,40.3370786516854,1,0,59.88,0,-4.26292134831461,1
"5365",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3412","R","D","R",0,"Kipnis, Daryl","Challenger",31.32,0,40.3370786516854,1,0,33.75,0,-4.26292134831461,1
"5366",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3410","R","D","R",0,"Khan, Agha","Challenger",10.33,0,40.3370786516854,1,0,12.17,0,-4.26292134831461,1
"5367",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3401","D","D","R",0,"Norcross, Donald","Incumbent",65.94,1,47.3888888888889,1,3,61.98,0,2.78888888888888,0
"5368",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3402","D","D","R",0,"Van Drew, Jeff","Challenger",53.91,1,47.3888888888889,1,0,38.6,0,2.78888888888888,0
"5369",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3403","D","D","R",0,"Kim, Andy","Challenger",50.66,1,47.3888888888889,1,0,39.59,0,2.78888888888888,0
"5370",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3404","D","R","R",0,"Welle, Josh","Challenger",43.74,0,47.3888888888889,1,0,34.47,0,2.78888888888888,0
"5371",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3405","D","D","R",0,"Gottheimer, Joshua S.","Incumbent",56.93,1,47.3888888888889,1,2,52.26,0,2.78888888888888,0
"5372",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3406","D","D","R",0,"Pallone, Frank Jr.","Incumbent",63.63,1,47.3888888888889,1,7,64.62,0,2.78888888888888,0
"5373",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3407","D","D","R",0,"Malinowski, Tom","Challenger",52.55,1,47.3888888888889,1,0,44.36,0,2.78888888888888,0
"5374",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3408","D","D","R",0,"Sires, Albio","Incumbent",80.67,1,47.3888888888889,1,7,80.64,0,2.78888888888888,0
"5375",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3409","D","D","R",0,"Pascrell, William J. Jr.","Incumbent",70.88,1,47.3888888888889,1,7,71.33,0,2.78888888888888,0
"5376",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3411","D","D","R",0,"Sherrill, Mikie","Challenger",57.4,1,47.3888888888889,1,0,40.12,0,2.78888888888888,0
"5377",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3412","D","D","R",0,"Coleman, Bonnie Watson","Incumbent",68.68,1,47.3888888888889,1,3,66.25,0,2.78888888888888,0
"5378",27221,34,"New Jersey",2018,10,7066538,4437542,62.8,4268824,60.4,168718,3.8,1,"3410","D","D","R",0,"Payne, Donald M. Jr.","Incumbent",89.67,1,47.3888888888889,1,7,87.83,0,2.78888888888888,0
"5379",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3501","R","D","R",0,"Arnold-Jones, Janice E.","Challenger",38.05,0,40.3370786516854,1,0,34.85,0,-4.26292134831461,1
"5380",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3502","R","D","R",0,"Herrell, Yvette","Challenger",49.07,0,40.3370786516854,1,0,62.74,0,-4.26292134831461,1
"5381",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3503","R","D","R",0,"McFall, Jerald","Challenger",33,0,40.3370786516854,1,0,37.58,0,-4.26292134831461,1
"5382",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3501","D","D","R",0,"Haaland, Debra","Challenger",61.95,1,47.3888888888889,1,0,65.15,0,2.78888888888888,0
"5383",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3502","D","D","R",0,"Torres Small, Xochitl","Challenger",50.93,1,47.3888888888889,1,0,37.26,0,2.78888888888888,0
"5384",27222,35,"New Mexico",2018,10,1633322,941927,57.7,896179,54.9,45748,4.9,1,"3503","D","D","R",0,"Lujan, Ben Ray","Incumbent",67,1,47.3888888888889,1,6,62.42,0,2.78888888888888,0
"5385",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3601","R","R","R",0,"Zeldin, Lee M.","Incumbent",52.07,1,40.3370786516854,1,4,58.22,0,-4.26292134831461,1
"5386",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3602","R","R","R",0,"King, Peter T.","Incumbent",53.11,1,40.3370786516854,1,7,62.07,0,-4.26292134831461,1
"5387",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3603","R","D","R",0,"DeBono, Dan","Challenger",41.02,0,40.3370786516854,1,0,47,0,-4.26292134831461,1
"5388",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3604","R","D","R",0,"Benno, Ameer","Challenger",38.67,0,40.3370786516854,1,0,40.41,0,-4.26292134831461,1
"5389",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3609","R","D","R",0,"Gayot, Lutchi","Challenger",10.33,0,40.3370786516854,1,0,11.49,0,-4.26292134831461,1
"5390",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3610","R","D","R",0,"Levin, Naomi","Challenger",17.85,0,40.3370786516854,1,0,21.87,0,-4.26292134831461,1
"5391",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3611","R","D","R",0,"Donovan, Daniel M. Jr.","Incumbent",46.76,0,40.3370786516854,1,2,62.64,0,-4.26292134831461,1
"5392",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3612","R","D","R",0,"Rabin, Eliot","Challenger",12.28,0,40.3370786516854,1,0,16.82,0,-4.26292134831461,1
"5393",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3613","R","D","R",0,"Butler, Jineea","Challenger",5.4,0,40.3370786516854,1,0,7.21,0,-4.26292134831461,1
"5394",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3614","R","D","R",0,"Pappas, Anthony","Challenger",14.83,0,40.3370786516854,1,0,17.15,0,-4.26292134831461,1
"5395",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3615","R","D","R",0,"Gonzalez, Jason","Challenger",4.01,0,40.3370786516854,1,0,3.57,0,-4.26292134831461,1
"5396",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3618","R","D","R",0,"O'Donnell, James","Challenger",44.53,0,40.3370786516854,1,0,44.39,0,-4.26292134831461,1
"5397",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3619","R","D","R",0,"Faso, John","Incumbent",47.33,0,40.3370786516854,1,2,54.06,0,-4.26292134831461,1
"5398",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3620","R","D","R",0,"Vitollo, Francis Joseph","Challenger",33.5,0,40.3370786516854,1,0,32.11,0,-4.26292134831461,1
"5399",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3621","R","R","R",0,"Stefanik, Elise","Incumbent",56.94,1,40.3370786516854,1,3,68.41,0,-4.26292134831461,1
"5400",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3622","R","D","R",0,"Tenney, Claudia","Incumbent",49.11,0,40.3370786516854,1,2,53.11,0,-4.26292134831461,1
"5401",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3623","R","R","R",0,"Reed, Thomas W. II","Incumbent",54.24,1,40.3370786516854,1,5,57.59,0,-4.26292134831461,1
"5402",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3624","R","R","R",0,"Katko, John M.","Incumbent",52.63,1,40.3370786516854,1,3,60.56,0,-4.26292134831461,1
"5403",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3625","R","D","R",0,"Maxwell, Jim","Challenger",41.02,0,40.3370786516854,1,0,43.81,0,-4.26292134831461,1
"5404",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3626","R","D","R",0,"Zeno, Renee Marie","Challenger",26.66,0,40.3370786516854,1,0,25.42,0,-4.26292134831461,1
"5405",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3627","R","R","R",0,"Collins, Chris","Incumbent",50.19,1,40.3370786516854,1,4,67.2,0,-4.26292134831461,1
"5406",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3601","D","R","R",0,"Gershon, Perry","Challenger",47.93,0,47.3888888888889,1,0,41.78,0,2.78888888888888,0
"5407",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3602","D","R","R",0,"Grechen  Shirley, Liuba","Challenger",46.89,0,47.3888888888889,1,0,37.93,0,2.78888888888888,0
"5408",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3603","D","D","R",0,"Suozzi, Thomas R.","Incumbent",58.98,1,47.3888888888889,1,2,53,0,2.78888888888888,0
"5409",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3604","D","D","R",0,"Rice, Kathleen M.","Incumbent",61.33,1,47.3888888888889,1,3,59.59,0,2.78888888888888,0
"5410",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3605","D","D","R",1,"Meeks, Gregory W.","Incumbent",100,1,47.3888888888889,1,7,86.83,0,2.78888888888888,0
"5411",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3606","D","D","R",1,"Meng, Grace","Incumbent",100,1,47.3888888888889,1,4,72.95,0,2.78888888888888,0
"5412",27223,36,"New York",2018,10,15686211,9531730,60.8,9158403,58.4,373327,3.9,1,"3607","D","D","R",1,"Velazquez, Nydia","Incumbent",100,1,47.3888888888889,1,4,90.78,0,2.78888888888888,0
